data source,Flag,IIP #,Iceberg #,resight,sighting source,Vessel Name,sighting method,latitude,longitude,Ice Season,Year,Month,date,time,size,#bergs,#growlers,#Bergy Bits,Small,Medium,Large,Very Large,Ice Island,Unidentified,shape,length,length flag,height,height flag,width,width flag,draft,draft flag,mass,mass flag,drill site,Comments,
IOT,0,558.22,558.22,N,Ship,Sicilian (SS),Visual,45.4,-55.5,1909,1909,June,6/9/09,,Small,,,,,,,,,,,,,,,,,,,,,,HB 1034 Jun 23: from 75 miles S of C.Race to lon 55.30W passed 20 large bergs & ~45 small ones; also several pieces of ice. Some of the bergs were aground on Green Banks [positions approximate],
IOT,1,558.31,558.31,N,Ship,Sicilian (SS),Visual,45.4,-53,1909,1909,June,6/9/09,,Growler,,x,,,,,,,,,,,,,,,,,,,,HB 1034 Jun 23: from 75 miles S of C.Race to lon 55.30W passed 20 large bergs & ~45 small ones; also several pieces of ice. Some of the bergs were aground on Green Banks [positions approximate],
IOT,0,558.32,558.32,N,Ship,Sicilian (SS),Visual,45.4,-55.5,1909,1909,June,6/9/09,,Growler,,,,,,,,,,,,,,,,,,,,,,HB 1034 Jun 23: from 75 miles S of C.Race to lon 55.30W passed 20 large bergs & ~45 small ones; also several pieces of ice. Some of the bergs were aground on Green Banks [positions approximate],
IOT,1,603,603,N,Ship,Iberian (SS),Visual,41.36666667,-49.23333333,1909,1909,June,6/9/09,,Medium,,,,,1,,,,,,,,,,,,,,,,,HB 1035 Jun 30,
IOT,1,604.1,604.1,N,Ship,Iberian (SS),Visual,41.18333333,-48.98333333,1909,1909,June,6/9/09,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1035 Jun 30: a large berg & a quantity of small pieces of ice,
IOT,1,604.2,604.2,N,Ship,Iberian (SS),Visual,41.18333333,-48.98333333,1909,1909,June,6/9/09,,Growler,,x,,,,,,,,,,,,,,,,,,,,HB 1035 Jun 30: a large berg & a quantity of small pieces of ice,
IOT,1,552,552,N,Ship,New York (SS),Visual,41.58333333,-48.33333333,1909,1909,June,6/10/09,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1033 Jun 16: saw a large berg 20 miles to the southward [position calculated].HB 1034 Jun 23: passed ~20 miles N of a large berg,
IOT,1,564,564,N,Ship,Albano (SS),Visual,41.45,-48.18333333,1909,1909,June,6/10/09,,Large,,,,,,1,,,,,137,E,3,E,,,,,,,,HB 1034 Jun 23: passed a large berg ~450' long & 10' high,
IOT,1,565,565,N,Ship,Albano (SS),Visual,41.28333333,-48.18333333,1909,1909,June,6/10/09,,Small,,,,1,,,,,,,,,,,,,,,,,,HB 1034 Jun 23: saw a small berg ~10 miles to the southward [position calculated],
IOT,1,609,609,N,Ship,Kronprinz Wilhelm (SS),Visual,41.5,-48.05,1909,1909,June,6/10/09,,Very large,,,,,,,1,,,,213,E,91,E,,,,,,,,HB 1035 Jun 30: passed a large berg ~300' high & 700' long,
IOT,1,566,566,N,Ship,Manitou (SS),Visual,42.03333333,-47.95,1909,1909,June,6/11/09,,Berg,1,,,,,,,,,,,,,,,,,,,,,HB 1034 Jun 23,
IOT,1,592.11,592.11,N,Ship,Bratsberg (SS),Visual,47.81666667,-52.75,1909,1909,June,6/11/09,,Berg,x,,,,,,,,,,,,,,,,,,,,,HB 1035 Jun 30: from C.St.Francis to C.St.Mary passed numerous bergs & detached pieces of ice. At one time 74 bergs were in sight,
IOT,0,592.12,592.12,N,Ship,Bratsberg (SS),Visual,46.81666667,-54.2,1909,1909,June,6/11/09,,Berg,,,,,,,,,,,,,,,,,,,,,,HB 1035 Jun 30: from C.St.Francis to C.St.Mary passed numerous bergs & detached pieces of ice. At one time 74 bergs were in sight,
IOT,1,592.21,592.21,N,Ship,Bratsberg (SS),Visual,47.81666667,-52.75,1909,1909,June,6/11/09,,Growler,,x,,,,,,,,,,,,,,,,,,,,HB 1035 Jun 30: from C.St.Francis to C.St.Mary passed numerous bergs & detached pieces of ice. At one time 74 bergs were in sight,
IOT,0,592.22,592.22,N,Ship,Bratsberg (SS),Visual,46.81666667,-54.2,1909,1909,June,6/11/09,,Growler,,,,,,,,,,,,,,,,,,,,,,HB 1035 Jun 30: from C.St.Francis to C.St.Mary passed numerous bergs & detached pieces of ice. At one time 74 bergs were in sight,
IOT,1,628,628,N,Ship,Nieuw Amsterdam (SS),Visual,41.03333333,-48,1909,1909,June,6/11/09,,Medium,,,,,1,,,,,,,,,,,,,,,,,HB 1036 Jul 7,
IOT,1,629,629,N,Ship,Nieuw Amsterdam (SS),Visual,41.25,-47.78333333,1909,1909,June,6/11/09,,Large,,,,,,1,,,,Pinnacle,,,,,,,,,,,,HB 1036 Jul 7: a large berg with 2 high peaks,
IOT,1,570,570,N,Ship,Mexico (SS),Visual,42.33333333,-46.33333333,1909,1909,June,6/12/09,,Ice island,,,,,,,,1,,,4023,E,152,E,,,,,,,,"HB 1034 Jun 23: passed an immense berg ~2½ miles long & 500' high. HB 1035 Jun 30: passed an immense berg estimated to be nearly 2 miles long & 500' high, on the 14th",
IOT,1,600.01,600.01,N,Ship,Lakonia (SS),Visual,47.88333333,-50.26666667,1909,1909,June,6/12/09,,Berg,x,,,,,,,,,,,,,,,,,,,,,HB 1035 Jun 30: continually passed bergs,
IOT,0,600.02,600.02,N,Ship,Lakonia (SS),Visual,46.5,-56,1909,1909,June,6/12/09,,Berg,,,,,,,,,,,,,,,,,,,,,,HB 1035 Jun 30: continually passed bergs,
IOT,1,555,555,N,Miscellaneous,Cape Race Light,Visual,46.65,-53.06666667,1909,1909,June,6/13/09,,Berg,x,,,,,,,,,,,,,,,,,,,,,HB 1034 Jun 23: bergs everywhere,
IOT,1,568,568,N,Ship,Rotterdam (SS),Visual,42.41666667,-47,1909,1909,June,6/13/09,,Very large,,,,,,,1,,,,,,95,E,,,,,,,,HB 1034 Jun 23: passed a large berg 310' high,
IOT,1,569,569,N,Ship,Lancastrian (SS),Visual,42.26666667,-46.93333333,1909,1909,June,6/13/09,,Very large,,,,,,,1,,,,244,E,61,E,,,,,,,,HB 1034 Jun 23: passed a large berg ~800' long & 200' high,
IOT,1,621.01,621.01,N,Ship,Virginia (SS),Visual,46.65,-55.71666667,1909,1909,June,6/13/09,,Large,,,,,,9,,,,,,,,,,,,,,,,HB 1036 Jul 7,
IOT,0,621.02,621.02,N,Ship,Virginia (SS),Visual,46.25,-53.66666667,1909,1909,June,6/13/09,,Large,,,,,,,,,,,,,,,,,,,,,,HB 1036 Jul 7,
IOT,1,602.11,602.11,N,Ship,Manchester Spinner (SS),Visual,47.9,-50.18333333,1909,1909,June,6/14/09,,Berg,x,,,,,,,,,,,,,,,,,,,,,"HB 1035 Jun 30: encountered bergs & thence to C.Race were continually changing course to clear bergs, some of which were small bur for most pasrt large; one being at least 300' high",
IOT,0,602.12,602.12,N,Ship,Manchester Spinner (SS),Visual,46.58333333,-52.98333333,1909,1909,June,6/14/09,,Berg,,,,,,,,,,,,,,,,,,,,,,"HB 1035 Jun 30: encountered bergs & thence to C.Race were continually changing course to clear bergs, some of which were small bur for most pasrt large; one being at least 300' high",
IOT,1,602.21,602.21,N,Ship,Manchester Spinner (SS),Visual,47.9,-50.18333333,1909,1909,June,6/14/09,,Very large,,,,,,,1,,,,,,91,E,,,,,,,,"HB 1035 Jun 30: encountered bergs & thence to C.Race were continually changing course to clear bergs, some of which were small bur for most pasrt large; one being at least 300' high",
IOT,0,602.22,602.22,N,Ship,Manchester Spinner (SS),Visual,46.58333333,-52.98333333,1909,1909,June,6/14/09,,Very large,,,,,,,,,,,,,,,,,,,,,,"HB 1035 Jun 30: encountered bergs & thence to C.Race were continually changing course to clear bergs, some of which were small bur for most pasrt large; one being at least 300' high",
IOT,1,618,618,N,Ship,Paula (SS),Visual,42.33333333,-46.66666667,1909,1909,June,6/15/09,,Large,,,,,,1,,,,,122,E,30,E,,,,,,,,HB 1035 Jun 30: passed a very large berg more than 400' long & 100' high,
IOT,1,634,634,N,Ship,Laurentic (SS),Visual,47.66666667,-46.61666667,1909,1909,June,6/15/09,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1036 Jul 7,
IOT,1,571,571,N,Ship,Paul Paix (SS),Visual,42.6,-44.18333333,1909,1909,June,6/16/09,,Ice island,,,,,,,,1,,,366,E,18,E,,,,,,,,HB 1034 Jun 23: passed a berg ~60' high & 1200' long,
IOT,1,593,593,N,Ship,Victorian (SS),Visual,45.78333333,-53.63333333,1909,1909,June,6/16/09,,Small,,,,1,,,,,,,,,,,,,,,,,,HB 1035 Jun 30: passed 3 miles N of a small berg [position calculated],
IOT,1,622.11,622.11,N,Ship,Manxman (SS),Visual,46.06666667,-54.13333333,1909,1909,June,6/16/09,,Large,,,,,,16,,,,,,,,,,,,,,,,HB 1036 Jul 7: passed 16 large bergs & several small pieces of ice,
IOT,0,622.12,622.12,N,Ship,Manxman (SS),Visual,45.88333333,-53.03333333,1909,1909,June,6/16/09,,Large,,,,,,,,,,,,,,,,,,,,,,HB 1036 Jul 7: passed 16 large bergs & several small pieces of ice,
IOT,1,622.21,622.21,N,Ship,Manxman (SS),Visual,46.06666667,-54.13333333,1909,1909,June,6/16/09,,Growler,,x,,,,,,,,,,,,,,,,,,,,HB 1036 Jul 7: passed 16 large bergs & several small pieces of ice,
IOT,0,622.22,622.22,N,Ship,Manxman (SS),Visual,45.88333333,-53.03333333,1909,1909,June,6/16/09,,Growler,,,,,,,,,,,,,,,,,,,,,,HB 1036 Jul 7: passed 16 large bergs & several small pieces of ice,
IOT,1,623,623,N,Ship,Siberian (SS),Visual,46.5,-52.26666667,1909,1909,June,6/16/09,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1036 Jul 7,
IOT,1,624.01,624.01,N,Ship,Siberian (SS),Visual,46.5,-52.26666667,1909,1909,June,6/16/09,,Berg,x,,,,,,,,,,,,,,,,,,,,,HB 1036 Jul 7: thence to C.Race and then St.John's passed a continuous line of large & small bergs,
IOT,0,624.02,624.02,N,Ship,Siberian (SS),Visual,46.58333333,-52.96666667,1909,1909,June,6/16/09,,Berg,,,,,,,,,,,,,,,,,,,,,,HB 1036 Jul 7: thence to C.Race and then St.John's passed a continuous line of large & small bergs,
IOT,0,624.03,624.03,N,Ship,Siberian (SS),Visual,47.56666667,-52.68333333,1909,1909,June,6/16/09,,Berg,,,,,,,,,,,,,,,,,,,,,,HB 1036 Jul 7: thence to C.Race and then St.John's passed a continuous line of large & small bergs,
IOT,1,635.1,635.1,N,Ship,Fremona (SS),Visual,45.7,-54.2,1909,1909,June,6/16/09,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1037 Jul 14,
IOT,1,635.2,635.2,N,Ship,Fremona (SS),Visual,45.7,-54.2,1909,1909,June,6/16/09,,Small,,,,1,,,,,,,,,,,,,,,,,,HB 1037 Jul 14,
IOT,1,636.1,636.1,N,Ship,Fremona (SS),Visual,45.58333333,-53.8,1909,1909,June,6/16/09,,Very large,,,,,,,1,,,,,,,,,,,,,,,HB 1037 Jul 14: a very large berg & several small pieces of ice,
IOT,1,636.2,636.2,N,Ship,Fremona (SS),Visual,45.58333333,-53.8,1909,1909,June,6/16/09,,Growler,,x,,,,,,,,,,,,,,,,,,,,HB 1037 Jul 14: a very large berg & several small pieces of ice,
IOT,1,557,557,N,Ship,Numidian (SS),Visual,47.33333333,-46.96666667,1909,1909,June,6/17/09,,Large,,,,,,1,,,,,,,,,,,,,,,,"HB 1034 Jun 23: lon given as 56.58, almost certainly typo for 46.58W",
IOT,1,596.01,596.01,N,Ship,Dominion (SS),Visual,46.1,-52.9,1909,1909,June,6/17/09,,Berg,x,,,,,,,,,,,,,,,,,,,,,HB 1035 Jun 30: passed innumerable large & small bergs,
IOT,0,596.02,596.02,N,Ship,Dominion (SS),Visual,46.33333333,-55,1909,1909,June,6/17/09,,Berg,,,,,,,,,,,,,,,,,,,,,,HB 1035 Jun 30: passed innumerable large & small bergs,
IOT,1,606.01,606.01,N,Ship,Iona (SS),Visual,49,-49,1909,1909,June,6/17/09,,Large,,,,,,x,,,,,,,,,,,,,,,,HB 1035 Jun 30: to C.St.Mary saw several large bergs,
IOT,0,606.02,606.02,N,Ship,Iona (SS),Visual,46.78333333,-54.2,1909,1909,June,6/17/09,,Large,,,,,,,,,,,,,,,,,,,,,,HB 1035 Jun 30: to C.St.Mary saw several large bergs,
IOT,1,611,611,N,Ship,Numidian (SS),Visual,46.65,-47.33333333,1909,1909,June,6/17/09,,Medium,,,,,1,,,,,,,,,,,,,,,,,HB 1035 Jun 30,
IOT,1,613,613,N,Ship,Kronprinzessin Cecilie (SS),Visual,41.51666667,-46.76666667,1909,1909,June,6/17/09,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1035 Jun 30: reported via ss Kaiser Wilhelm II,
IOT,1,614,614,N,Ship,Hesperian (SS),Visual,47.56666667,-46.88333333,1909,1909,June,6/17/09,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1035 Jun 30,
IOT,1,582,582,N,Ship,Nordfarer (SS),Visual,52.03333333,-54.8,1909,1909,June,6/18/09,,Large,,,,,,100,,,,,,,,,,,,,,,,HB 1035 Jun 30: saw hundreds of large bergs which extended toward the NE by N & S as far as could be seen,
IOT,1,583,583,N,Ship,Nordfarer (SS),Visual,51.66666667,-54.25,1909,1909,June,6/18/09,,Large,,,,,,x,,,,,,,,,,,,,,,,"HB 1035 Jun 30: passed close to a field of ice which stretched toward shore, seemingly getting broader as it reached the same. The field contained several large bergs.",
IOT,1,584,584,N,Ship,Nordfarer (SS),Visual,51.48333333,-54.01666667,1909,1909,June,6/18/09,,Large,,,,,,1,,,,,,,61,E,,,,,,,,HB 1035 Jun 30: saw a large berg ~200' high,
IOT,1,585,585,N,Ship,Nordfarer (SS),Visual,51.5,-54.25,1909,1909,June,6/18/09,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1035 Jun 30,
IOT,1,586,586,N,Ship,Nordfarer (SS),Visual,51.41666667,-53.83333333,1909,1909,June,6/18/09,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1035 Jun 30,
IOT,1,601.01,601.01,N,Ship,Athenia (SS),Visual,48.05,-50.21666667,1909,1909,June,6/18/09,,Berg,x,,,,,,,,,,,,,,,,,,,,,HB 1035 Jun 30: to 6 miles S of C.St.Mary [position calculated] passed numerous large & small bergs,
IOT,1,608.11,608.11,N,Ship,Helmer Morch (SS),Visual,47.91666667,-48.16666667,1909,1909,June,6/18/09,,Large,,,,,,4,,,,,,,,,,,,,,,,HB 1035 Jun 30,
IOT,1,608.21,608.21,N,Ship,Helmer Morch (SS),Visual,47.91666667,-48.16666667,1909,1909,June,6/18/09,,Small,,,,x,,,,,,,,,,,,,,,,,,HB 1035 Jun 30,
IOT,1,610.11,610.11,N,Ship,Marian (SS),Visual,47.66666667,-47.45,1909,1909,June,6/18/09,,Berg,8,,,,,,,,,,,,,,,,,,,,,HB 1035 Jun 30: saw 9 bergs of which one was ~700' long,
IOT,1,610.21,610.21,N,Ship,Marian (SS),Visual,47.66666667,-47.45,1909,1909,June,6/18/09,,Very large,,,,,,,1,,,,213,E,,,,,,,,,,HB 1035 Jun 30: saw 9 bergs of which one was ~700' long,
IOT,1,612,612,N,Ship,Mauritania (SS),Visual,41.78333333,-46.66666667,1909,1909,June,6/18/09,,Medium,,,,,1,,,,,,,,,,,,,,,,,HB 1035 Jun 30: reported via ss Kaiser Wilhelm II,
IOT,1,615,615,N,Ship,Hesperian (SS),Visual,46.13333333,-53.06666667,1909,1909,June,6/18/09,,Medium,,,,,1,,,,,,,,,,,,,,,,,HB 1035 Jun 30,
IOT,1,616.1,616.1,N,Ship,Hesperian (SS),Visual,46.3,-54.33333333,1909,1909,June,6/18/09,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1035 Jun 30,
IOT,1,616.2,616.2,N,Ship,Hesperian (SS),Visual,46.3,-54.33333333,1909,1909,June,6/18/09,,Growler,,1,,,,,,,,,,,,,,,,,,,,HB 1035 Jun 30,
IOT,1,617,617,N,Ship,Hesperian (SS),Visual,46.33333333,-54.9,1909,1909,June,6/18/09,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1035 Jun 30,
IOT,1,619,619,N,Ship,American (SS),Visual,41.56666667,-46.53333333,1909,1909,June,6/18/09,,Large,,,,,,1,,,,,99,E,46,E,,,,,,,,HB 1035 Jun 30: passed a large berg ~325' long & 150' high,
IOT,1,625,625,N,Ship,Siberian (SS),Visual,46.18333333,-54.25,1909,1909,June,6/18/09,,Large,,,,,,6,,,,,,,,,,,,,,,,HB 1036 Jul 7,
IOT,1,645,645,N,Ship,Texas (SS),Visual,41.41666667,-46.65,1909,1909,June,6/18/09,,Large,,,,,,1,,,,,122,E,38,E,,,,,,,,HB 1037 Jul 14: passed a berg ~400' long & 125' high,
IOT,1,646,646,N,Ship,Roumanian (SS),Visual,41.5,-46.6,1909,1909,June,6/18/09,,Very large,,,,,,,1,,,Pinnacle,152,E,107,E,,,,,,,,"HB 1037 Jul 14: passed a large berg 350' high & 500' long, apparently attached to a field, with 8 pinnacles from 20 to 30' high",
IOT,1,554,554,N,Miscellaneous,Point Amour Light,Visual,51.45,-56.86666667,1909,1909,June,6/19/09,,Berg,x,,,,,,,,,,,,,,,,,,,,,"HB 1034 Jun 23: Straits clear of ice, numerous bergs",
IOT,1,591.01,591.01,N,Ship,Florizel (SS),Visual,47.51666667,-52.58333333,1909,1909,June,6/19/09,,Berg,x,,,,,,,,,,,,,,,,,,,,,HB 1035 Jun 30: between C.Spear & C.Race passed numerous large & small bergs,
IOT,0,591.02,591.02,N,Ship,Florizel (SS),Visual,46.58333333,-53,1909,1909,June,6/19/09,,Berg,,,,,,,,,,,,,,,,,,,,,,HB 1035 Jun 30: between C.Spear & C.Race passed numerous large & small bergs,
IOT,1,597,597,N,Ship,Marian (SS),Visual,47.85,-52,1909,1909,June,6/19/09,,Small,,,,5,,,,,,,,,,,,,,,,,,HB 1035 Jun 30,
IOT,1,598,598,N,Ship,Marian (SS),Visual,47.56666667,-52.61666667,1909,1909,June,6/19/09,,Small,,,,x,,,,,,,,,,,,,,,,,,HB 1035 Jun 30: in the vicinity of St.John's many small bergs [position approximate],
IOT,0,601.02,601.02,N,Ship,Athenia (SS),Visual,46.71666667,-54.2,1909,1909,June,6/19/09,,Berg,,,,,,,,,,,,,,,,,,,,,,HB 1035 Jun 30: to 6 miles S of C.St.Mary [position calculated] passed numerous large & small bergs,
IOT,0,608.12,608.12,N,Ship,Helmer Morch (SS),Visual,46.41666667,-55.08333333,1909,1909,June,6/19/09,,Large,,,,,,,,,,,,,,,,,,,,,,HB 1035 Jun 30,
IOT,0,608.22,608.22,N,Ship,Helmer Morch (SS),Visual,46.41666667,-55.08333333,1909,1909,June,6/19/09,,Small,,,,,,,,,,,,,,,,,,,,,,HB 1035 Jun 30,
IOT,0,610.12,610.12,N,Ship,Marian (SS),Visual,47.83333333,-51.25,1909,1909,June,6/19/09,,Berg,,,,,,,,,,,,,,,,,,,,,,HB 1035 Jun 30: saw 9 bergs of which one was ~700' long,
IOT,0,610.22,610.22,N,Ship,Marian (SS),Visual,47.83333333,-51.25,1909,1909,June,6/19/09,,Very large,,,,,,,,,,,,,,,,,,,,,,HB 1035 Jun 30: saw 9 bergs of which one was ~700' long,
IOT,1,647.1,647.1,N,Ship,Teutonic (SS),Visual,41.43333333,-46.16666667,1909,1909,June,6/19/09,,Berg,1,,,,,,,,,,,,,,,,,,,,,HB 1037 Jul 14: passed a berg & several small pieces of ice,
IOT,1,647.2,647.2,N,Ship,Teutonic (SS),Visual,41.43333333,-46.16666667,1909,1909,June,6/19/09,,Growler,,x,,,,,,,,,,,,,,,,,,,,HB 1037 Jul 14: passed a berg & several small pieces of ice,
IOT,1,553,553,N,Miscellaneous,Cape Race Light,Visual,46.65,-53.06666667,1909,1909,June,6/20/09,,Berg,x,,,,,,,,,,,,,,,,,,,,,HB 1034 Jun 23: bergs everywhere,
IOT,1,556.01,556.01,N,Ship,Wasis (SS),Visual,47.56666667,-52.68333333,1909,1909,June,6/20/09,,Berg,300,,,,,,,,,,,,,,,,,,,,,HB 1034 Jun 23: between St.John's & C.Race passed ~300 bergs,
IOT,0,556.02,556.02,N,Ship,Wasis (SS),Visual,46.58333333,-53.03333333,1909,1909,June,6/20/09,,Berg,,,,,,,,,,,,,,,,,,,,,,HB 1034 Jun 23: between St.John's & C.Race passed ~300 bergs,
IOT,1,587.01,587.01,N,Ship,Nordfarer (SS),Visual,46.36666667,-52.5,1909,1909,June,6/20/09,,Very large,,,,,,,138,,,,,,,,,,,,,,,HB 1035 Jun 30: passed in regular succession 125 very large bergs on the starboard side & 13 on the port,
IOT,0,587.02,587.02,N,Ship,Nordfarer (SS),Visual,46.38333333,-53.5,1909,1909,June,6/20/09,,Very large,,,,,,,,,,,,,,,,,,,,,,HB 1035 Jun 30: passed in regular succession 125 very large bergs on the starboard side & 13 on the port,
IOT,1,588.11,588.11,N,Ship,Nordfarer (SS),Visual,46.38333333,-53.5,1909,1909,June,6/20/09,,Very large,,,,,,,26,,,,,,,,,,,,,,,HB 1035 Jun 30: passed 9 very large bergs close on portside & 17 very large & many small bergs on starboard side,
IOT,0,588.12,588.12,N,Ship,Nordfarer (SS),Visual,46.4,-55.08333333,1909,1909,June,6/20/09,,Very large,,,,,,,,,,,,,,,,,,,,,,HB 1035 Jun 30: passed 9 very large bergs close on portside & 17 very large & many small bergs on starboard side,
IOT,1,588.21,588.21,N,Ship,Nordfarer (SS),Visual,46.38333333,-53.5,1909,1909,June,6/20/09,,Small,,,,x,,,,,,,,,,,,,,,,,,HB 1035 Jun 30: passed 9 very large bergs close on portside & 17 very large & many small bergs on starboard side,
IOT,0,588.22,588.22,N,Ship,Nordfarer (SS),Visual,46.4,-55.08333333,1909,1909,June,6/20/09,,Small,,,,,,,,,,,,,,,,,,,,,,HB 1035 Jun 30: passed 9 very large bergs close on portside & 17 very large & many small bergs on starboard side,
IOT,1,599.01,599.01,N,Ship,Manchester Commerce (SS),Visual,47.33333333,-50.5,1909,1909,June,6/20/09,,Berg,x,,,,,,,,,,,,,,,,,,,,,HB 1035 Jun 30: passed through an almost continuous line of bergs,
IOT,1,653.01,653.01,N,Ship,Cassandra (SS),Visual,46.41666667,-54.38333333,1909,1909,June,6/20/09,,Berg,x,,,,,,,,,,,,,,,,,,,,,HB 1038 Jul 21: innumerable bergs of all sizes,
IOT,0,653.02,653.02,N,Ship,Cassandra (SS),Visual,48,-49.95,1909,1909,June,6/20/09,,Berg,,,,,,,,,,,,,,,,,,,,,,HB 1038 Jul 21: innumerable bergs of all sizes,
IOT,1,654,654,N,Ship,Cassandra (SS),Visual,46.58333333,-52.96666667,1909,1909,June,6/20/09,,Berg,x,,,,,,,,,,,,,,,,,,,,,HB 1038 Jul 21: In the vicinity of C.Race saw countless bergs,
IOT,1,589,589,N,Miscellaneous,Cape Race Light,Visual,46.65,-53.06666667,1909,1909,June,6/21/09,,Berg,100,,,,,,,,,,,,,,,,,,,,,"HB 1035 Jun 30: bergs everywhere, over 100 in sight",
IOT,0,599.02,599.02,N,Ship,Manchester Commerce (SS),Visual,46.16666667,-50.5,1909,1909,June,6/21/09,,Berg,,,,,,,,,,,,,,,,,,,,,,HB 1035 Jun 30: passed through an almost continuous line of bergs,
IOT,1,620,620,N,Ship,Caroline (SS),Visual,42.45,-46.08333333,1909,1909,June,6/21/09,,Very large,,,,,,,1,,,,,,,,,,,,,,,HB 1035 Jun 30,
IOT,1,637,637,N,Ship,Laurentic (SS),Visual,46.25,-54.18333333,1909,1909,June,6/21/09,,Berg,5,,,,,,,,,,,,,,,,,,,,,HB 1037 Jul 14,
IOT,1,638,638,N,Ship,Laurentic (SS),Visual,46.01666667,-52.88333333,1909,1909,June,6/21/09,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1037 Jul 14,
IOT,1,648,648,N,Ship,C.F. Tietgen (SS),Visual,42.45,-45.7,1909,1909,June,6/21/09,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1037 Jul 14: passed a large berg ~11 miles distant,
IOT,1,630,630,N,Ship,Megantic (SS),Visual,46.85,-46.9,1909,1909,June,6/22/09,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1036 Jul 7,
IOT,1,631,631,N,Ship,Megantic (SS),Visual,46.01666667,-53.01666667,1909,1909,June,6/23/09,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1036 Jul 7,
IOT,1,632.01,632.01,N,Ship,Megantic (SS),Visual,46.01666667,-53.01666667,1909,1909,June,6/23/09,,Small,,,,3,,,,,,,,,,,,,,,,,,HB 1036 Jul 7: sighted 3 small bergs extending for 11 miles to NW,
IOT,0,632.02,632.02,N,Ship,Megantic (SS),Visual,46.15,-53.2,1909,1909,June,6/23/09,,Small,,,,,,,,,,,,,,,,,,,,,,HB 1036 Jul 7: sighted 3 small bergs extending for 11 miles to NW,
IOT,1,633,633,N,Ship,Megantic (SS),Visual,46.23333333,-54.55,1909,1909,June,6/23/09,,Berg,1,,,,,,,,,,,,,,,,,,,,,HB 1036 Jul 7: last berg,
IOT,1,640.01,640.01,N,Ship,Cairnrona (SS),Visual,46.41666667,-52.66666667,1909,1909,June,6/23/09,,Large,,,,,,50,,,,,,,,,,,,,,,,HB 1037 Jul 14: sighted numerous large bergs as many as 50 in sight at one time,
IOT,0,640.02,640.02,N,Ship,Cairnrona (SS),Visual,46.5,-51,1909,1909,June,6/23/09,,Large,,,,,,,,,,,,,,,,,,,,,,HB 1037 Jul 14: sighted numerous large bergs as many as 50 in sight at one time,
IOT,1,661,661,N,Ship,Calcium (bk),Visual,47.83333333,-51.33333333,1909,1909,June,6/23/09,,Berg,125,,,,,,,,,,,,,,,,,,,,,"HB 1042 Aug 18: saw for a period of 4 hours 125 bergs. Left Ivigtut, Greenland, June 8, for Philadelphia, & for the first 2 days was continually working through the ice off the coast. From lat 53° to C.Race, encountered many bergs, a great many in sight all the time.",
IOT,1,607,607,N,Ship,California (SS),Visual,45.45,-48.25,1909,1909,June,6/24/09,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1035 Jun 30. HB 1036 Jul 7: medium berg,
IOT,1,574,574,N,Miscellaneous,Belle Isle Light,Visual,51.95,-55.35,1909,1909,June,6/25/09,,Berg,40,,,,,,,,,,,,,,,,,,,,,HB 1035 Jun 30: 40 bergs in sight,
IOT,1,643.01,643.01,N,Ship,Parthenia (SS),Visual,48.23333333,-49.31666667,1909,1909,June,6/26/09,,Large,,,,,,4,,,,,,,,,,,,,,,,HB 1037 Jul 14,
IOT,0,643.02,643.02,N,Ship,Parthenia (SS),Visual,47.66666667,-50.5,1909,1909,June,6/26/09,,Large,,,,,,,,,,,,,,,,,,,,,,HB 1037 Jul 14,
IOT,1,644.01,644.01,N,Ship,Parthenia (SS),Visual,47.66666667,-50.5,1909,1909,June,6/26/09,,Berg,x,,,,,,,,,,,,,,,,,,,,,HB 1037 Jul 14: thence saw numerous bergs N&S of ships' track,
IOT,0,644.02,644.02,N,Ship,Parthenia (SS),Visual,46.41666667,-54.5,1909,1909,June,6/27/09,,Berg,,,,,,,,,,,,,,,,,,,,,,HB 1037 Jul 14: thence saw numerous bergs N&S of ships' track,
IOT,1,650.01,650.01,N,Ship,Lakonia (SS),Visual,46.43333333,-54.61666667,1909,1909,June,6/27/09,,Berg,12,,,,,,,,,,,,,,,,,,,,,HB 1038 Jul 21: to ~2 miles off C.Race saw ~12 bergs of various sizes,
IOT,0,650.02,650.02,N,Ship,Lakonia (SS),Visual,46.61666667,-53.06666667,1909,1909,June,6/27/09,,Berg,,,,,,,,,,,,,,,,,,,,,,HB 1038 Jul 21: to ~2 miles off C.Race saw ~12 bergs of various sizes,
